MotherID,T,ps,w,Sum_Adult,Male,FirstBorn
4246.0,0.0,0.20204943449148463,0.7389279297496305,0.6027679154954642,0.0,1.0
4246.0,1.0,0.28077161978636755,1.4615866122740186,0.6027679154954642,1.0,0.0
4275.0,0.0,0.36058359301250786,0.9221345479570845,-0.2592634422250859,1.0,1.0
4277.0,0.0,0.363774763791242,0.9267597791739997,-1.1500872757288414,0.0,1.0
4277.0,0.0,0.304534094697856,0.8478172041483347,-3.194605104048566,0.0,0.0
4295.0,1.0,0.09676639282712808,2.086554730403893,-0.08712745421838787,0.0,0.0
4323.0,1.0,0.3983938688549523,1.0300661547973131,0.6027679154954642,1.0,1.0
4323.0,1.0,0.420863155772415,0.975072383879946,-0.7734543700527021,1.0,0.0
4323.0,0.0,0.6217901761024273,1.5589969433830413,1.3042091651400853,0.0,0.0
4323.0,1.0,0.6332928345410994,0.6479972900429422,0.6027679154954642,0.0,0.0
4391.0,0.0,0.22687729762321757,0.7626576707695725,0.6027679154954642,0.0,1.0
4391.0,1.0,0.17104732454578928,2.086554730403893,0.6027679154954642,1.0,0.0
4400.0,0.0,0.19362567157218985,0.7312087434174066,0.6027679154954642,1.0,0.0
4416.0,0.0,0.5159046121507294,1.2179995393745469,0.4316712891881235,1.0,1.0
4416.0,0.0,0.34943099045123477,0.9063265399357406,-1.8433501360241025,1.0,0.0
4417.0,0.0,0.3728729565774433,0.9402049642060554,-1.8469185899036398,0.0,0.0
4485.0,1.0,0.43764790537328857,0.9376762359600966,-0.08355900033885029,0.0,0.0
4538.0,0.0,0.2385786274692935,0.7743779997323043,-0.08355900033885029,1.0,1.0
4544.0,1.0,0.43601531301037555,0.9411872205884669,1.3042091651400853,0.0,1.0
4544.0,0.0,0.43313597681959204,1.0401576662170735,-0.825912194925313,1.0,0.0
4581.0,1.0,0.2672775604623504,1.535377829236256,-0.1395852790909986,0.0,0.0
4618.0,1.0,0.3016815739920029,1.3602820853656912,-0.08355900033885029,1.0,0.0
4641.0,0.0,0.18601691459200853,0.7243737246925911,-0.08712745421838787,0.0,1.0
4641.0,1.0,0.18432585846174704,2.086554730403893,-0.95966533017035,0.0,0.0
4730.0,1.0,0.22515835238192647,1.8225930161815593,-0.1395852790909986,1.0,1.0
4730.0,1.0,0.2791892358108825,1.4698705678761341,-0.08355900033885029,1.0,0.0
4733.0,1.0,0.2524417217291457,1.6256110035034126,-0.08355900033885029,1.0,1.0
4735.0,1.0,0.3060207187636095,1.3409943034061171,1.3042091651400853,1.0,0.0
4763.0,0.0,0.3125717693802298,0.8577302082606625,1.3042091651400853,0.0,1.0
4787.0,1.0,0.24782557985257853,1.655890569610932,-0.825912194925313,1.0,1.0
4787.0,0.0,0.44981013397707825,1.0716808793224655,-1.8433501360241025,1.0,0.0
4801.0,0.0,0.266218923246819,0.8035475131393789,1.3042091651400853,0.0,0.0
4863.0,0.0,0.318464367683233,0.8651461955252613,1.3042091651400853,0.0,1.0
4863.0,0.0,0.2504298751452031,0.7866214779143901,1.3042091651400853,0.0,0.0
4916.0,1.0,0.2980055138109092,1.3770619051251365,-0.269769960456498,1.0,1.0
4930.0,0.0,0.27027498098107794,0.8080139011904496,-0.8294806488048506,0.0,1.0
4934.0,0.0,0.2926655331542059,0.8335914437240324,0.6027679154954642,0.0,1.0
4950.0,1.0,0.5815385292562244,0.705666125185382,-1.8433501360241025,0.0,1.0
4950.0,1.0,0.47921964806351514,0.8563339217090189,-0.1395852790909986,1.0,0.0
4950.0,1.0,0.4418955769307936,0.9286629285509123,-1.515807564639165,1.0,0.0
4950.0,0.0,0.37237492237696707,0.9394588910417937,-1.515807564639165,1.0,0.0
4974.0,0.0,0.28395010552825123,0.8234453548083269,0.6178822493057712,0.0,1.0
5064.0,0.0,0.23594354584943875,0.7717073211157838,0.6143137954262338,0.0,1.0
5064.0,0.0,0.19009636655477305,0.7280223659518009,0.6027679154954642,1.0,0.0
5069.0,0.0,0.28668831576201725,0.8266063383549402,0.6027679154954642,1.0,0.0
5088.0,1.0,0.3859829470878782,1.0631869715550277,0.6027679154954642,1.0,1.0
5088.0,0.0,0.329592641926378,0.8795069927454512,-1.1045653953171772,0.0,0.0
5105.0,0.0,0.25160779060763866,0.7878595634934363,0.6027679154954642,1.0,0.0
5236.0,0.0,0.2766490336945933,0.8151339901090376,0.4316712891881235,1.0,1.0
5285.0,0.0,0.25238595622406046,0.7886796192802207,-0.1395852790909986,1.0,1.0
5285.0,1.0,0.4558348566435657,0.9002647222020824,0.6027679154954642,1.0,0.0
5286.0,1.0,0.32845461717853663,1.2494025631650099,-2.3883454405911277,0.0,1.0
5286.0,0.0,0.2140230609251414,0.7501848083580942,-0.269769960456498,0.0,0.0
5286.0,0.0,0.44157030157965454,1.0558678399119186,-0.41467002560332517,0.0,0.0
5311.0,1.0,0.41515206574248503,0.9884860860617655,0.6027679154954642,1.0,1.0
5311.0,0.0,0.2918996489421395,0.8326898278370919,-0.1395852790909986,1.0,0.0
5325.0,0.0,0.11075149644197116,0.6630632011800484,-1.2872079015552873,0.0,0.0
5325.0,0.0,0.09300151839568312,0.6500870413485242,-0.269769960456498,0.0,0.0
5333.0,1.0,0.17862887420634382,2.086554730403893,-1.1458051310733963,1.0,0.0
5339.0,1.0,0.30059486630239013,1.3651997641683702,1.410340501005082,0.0,1.0
5339.0,0.0,0.16799255637869606,0.7086811108893504,0.6027679154954642,1.0,0.0
5406.0,0.0,0.2848537378231075,0.8244858298202346,1.3042091651400853,1.0,1.0
5434.0,1.0,0.30045579741237427,1.3658316601660108,1.410340501005082,1.0,1.0
5434.0,0.0,0.2010899288072462,0.7380404637200951,1.410340501005082,0.0,0.0
5462.0,0.0,0.22420945000113415,0.7600349854926902,-0.08355900033885029,1.0,1.0
5462.0,1.0,0.27819679175228945,1.4751142096262817,-0.08712745421838787,0.0,0.0
5462.0,1.0,0.4655398234604659,0.8814971779124176,-0.1395852790909986,1.0,0.0
5466.0,1.0,0.36866377677688017,1.1131336096375097,1.410340501005082,0.0,1.0
5467.0,1.0,0.4322396781239368,0.9494085373360358,0.6027679154954642,1.0,1.0
5476.0,1.0,0.5336201914104526,0.7690339443519929,-0.7734543700527021,0.0,1.0
5518.0,0.0,0.6903179828866233,1.90397868403798,-0.7734543700527021,0.0,1.0
5547.0,0.0,0.34178280959169227,0.8957954426076202,0.6178822493057712,1.0,1.0
5547.0,0.0,0.30412189716851284,0.8473150067728712,-0.08355900033885029,1.0,0.0
5547.0,0.0,0.2762960141714743,0.814736371444361,-0.08355900033885029,1.0,0.0
5547.0,0.0,0.20742115705584052,0.7439360319327828,-1.157023220189788,1.0,0.0
5557.0,1.0,0.14839154703593563,2.086554730403893,-0.08355900033885029,1.0,1.0
5557.0,0.0,0.17609663200734207,0.7156518377274173,1.3042091651400853,1.0,0.0
5612.0,0.0,0.5052524173200627,1.1917753215081335,-0.08712745421838787,0.0,1.0
5612.0,0.0,0.39524536547734196,0.9749870869185757,1.3042091651400853,1.0,0.0
5612.0,0.0,0.47062122197480183,1.1138111006514284,-0.08712745421838787,0.0,0.0
5647.0,0.0,0.48337239422774764,1.1413016897004205,-1.1009969414376397,0.0,1.0
5648.0,0.0,0.16045055525936022,0.702314751212666,0.6027679154954642,0.0,0.0
5648.0,0.0,0.402660895805492,0.9870908421588237,1.3042091651400853,0.0,0.0
5707.0,0.0,0.18356637544126225,0.7221995048678128,0.5686110014315365,0.0,1.0
5713.0,0.0,0.24593643838178647,0.7819340297367214,-0.3222128320722189,1.0,1.0
5713.0,0.0,0.27478178547567716,0.8130352321618073,0.6027679154954642,1.0,0.0
5724.0,0.0,0.4457567466205078,1.0638432778721332,-0.08712745421838787,0.0,1.0
5740.0,1.0,0.4862127464105063,0.8440174463048142,0.6027679154954642,0.0,1.0
5740.0,1.0,0.3713081678469681,1.105206069033681,-0.08355900033885029,0.0,0.0
5740.0,0.0,0.307758830175571,0.8517666748472931,-0.1395852790909986,1.0,0.0
5740.0,1.0,0.6107299579942673,0.6719369751141269,0.6027679154954642,0.0,0.0
5782.0,1.0,0.5031507500427334,0.8156045490370277,1.3042091651400853,0.0,1.0
5793.0,0.0,0.38315056100216005,0.9558701396757191,0.6027679154954642,1.0,1.0
5793.0,0.0,0.2855812192896608,0.8253253908407799,-0.08712745421838787,1.0,0.0
5793.0,0.0,0.3840654017778313,0.9572898829123322,1.3042091651400853,1.0,0.0
5805.0,0.0,0.3815075025980306,0.953330819517677,-0.41467002560332517,0.0,1.0
5813.0,1.0,0.4551488751576614,0.9016215638105112,-0.2592634422250859,0.0,1.0
5818.0,1.0,0.48885558528106876,0.839454540240757,0.6027679154954642,1.0,1.0
5818.0,0.0,0.3797990268896677,0.9507046666772334,0.5867482020039051,1.0,0.0
5840.0,0.0,0.3515037278922694,0.9092233599082327,-0.8294806488048506,0.0,0.0
5840.0,0.0,0.30855722181069867,0.852750188465093,-0.8294806488048506,0.0,0.0
5840.0,0.0,0.3084483796958029,0.8526159755860175,-1.6984500708772756,1.0,0.0
5849.0,1.0,0.4580095750958728,0.8959900903825967,-0.41467002560332517,1.0,1.0
5852.0,0.0,0.4081190319714821,0.996193476836621,-0.08712745421838787,1.0,0.0
5861.0,0.0,0.35927923583140264,0.9202572983238003,-0.08355900033885029,1.0,0.0
5887.0,1.0,0.3969228051529329,1.0338837558807712,-0.08355900033885029,1.0,1.0
5888.0,0.0,0.4010782898720635,0.9844825282553257,-0.41467002560332517,0.0,1.0
5888.0,1.0,0.4715017860922662,0.8703509778559817,-0.2592634422250859,1.0,0.0
5889.0,1.0,0.5627197923283305,0.7292653398386345,0.18941497168653496,1.0,1.0
5906.0,0.0,0.529595684436028,1.2534492986248307,-0.2549812975696407,1.0,1.0
5909.0,1.0,0.6056619768134212,0.677559523788075,1.3042091651400853,0.0,0.0
5919.0,0.0,0.22969556637080207,0.7654479627434987,1.3042091651400853,0.0,0.0
5932.0,1.0,0.49160149649390134,0.8347656455747521,-0.8294806488048506,0.0,0.0
5941.0,1.0,0.4388339043704894,0.9351420583031924,1.3042091651400853,0.0,0.0
5951.0,0.0,0.4676265670712339,1.107545799515223,-0.1395852790909986,1.0,1.0
5951.0,0.0,0.5051856363591748,1.191614477549306,-1.012123155042961,0.0,0.0
5952.0,0.0,0.4185630761533739,1.0140875737869182,-2.3883454405911277,0.0,0.0
5952.0,0.0,0.4803857885850877,1.1347417881589386,-2.719456465855602,0.0,0.0
5965.0,0.0,0.3614575059481923,0.9233965866113764,-0.825912194925313,1.0,0.0
5976.0,1.0,0.445227380279152,0.9217133958135002,1.3042091651400853,0.0,1.0
5976.0,0.0,0.4823635189628054,1.1390772888191911,0.2867712240412963,1.0,0.0
5978.0,0.0,0.5773926145334795,1.3952145175192763,-0.2592634422250859,0.0,1.0
5999.0,1.0,0.531379544254383,0.7722766994391332,-1.0828557412262632,1.0,1.0
5999.0,0.0,0.3421102431908036,0.8962412825417501,-0.41467002560332517,0.0,0.0
6003.0,0.0,0.43296558171398614,1.0398450965217143,-0.7734543700527021,1.0,1.0
6004.0,0.0,0.47320932381628467,1.1192832107152269,0.6027679154954642,1.0,1.0
6019.0,0.0,0.3683114108823542,0.9334155619897414,0.6027679154954642,0.0,1.0
6019.0,0.0,0.369212027644471,0.9347482597233546,0.6027679154954642,0.0,0.0
6033.0,1.0,0.4753302453341182,0.8633408974381335,0.4316712891881235,0.0,1.0
6033.0,1.0,0.41457893707717197,0.9898526043783475,-0.269769960456498,0.0,0.0
6046.0,1.0,0.5445647638559923,0.7535780274883279,0.6027679154954642,0.0,1.0
6046.0,1.0,0.5180594077302432,0.7921331694065656,-0.7734543700527021,0.0,0.0
6046.0,0.0,0.3657294282275448,0.9296158227332726,-1.8469185899036398,0.0,0.0
6046.0,0.0,0.6703807196635504,1.7888151409465736,-1.702018524756813,0.0,0.0
6047.0,1.0,0.572789737262247,0.7164444714873799,-0.7734543700527021,1.0,1.0
6047.0,1.0,0.4249789856695118,0.9656290179613134,0.6027679154954642,0.0,0.0
6048.0,1.0,0.6555545712406008,0.6259921882775363,0.6027679154954642,0.0,0.0
6066.0,0.0,0.5462526895872891,1.2994632604597736,-0.08355900033885029,1.0,1.0
6072.0,0.0,0.416359494644037,1.0102588048684857,-1.7908923111514916,0.0,0.0
6076.0,0.0,0.44349443358639046,1.0595185295514675,-0.08712745421838787,0.0,1.0
6084.0,0.0,0.6801162619556345,1.8432570627644007,-0.95966533017035,0.0,0.0
6119.0,0.0,0.5439573691790721,1.2929228970378444,-0.2592634422250859,1.0,1.0
6119.0,1.0,0.35358835679961526,1.1605926289558535,-1.702018524756813,0.0,0.0
6119.0,1.0,0.460410992683454,0.891316773725228,-0.08712745421838787,0.0,0.0
6119.0,0.0,0.4967102459524941,1.1715477111781196,0.6027679154954642,1.0,0.0
6169.0,1.0,0.5576913685320966,0.7358407602154378,-0.08712745421838787,0.0,1.0
6169.0,0.0,0.4124459793190152,1.003529783917342,-0.41467002560332517,0.0,0.0
6169.0,0.0,0.4340584958819659,1.0418531864571996,0.6027679154954642,1.0,0.0
6174.0,1.0,0.5198425299169057,0.7894160576893193,-0.08355900033885029,1.0,1.0
6175.0,0.0,0.5107188050515641,1.2050901720755762,-0.1395852790909986,0.0,0.0
6177.0,1.0,0.5425594363095303,0.7563632905872609,0.6027679154954642,0.0,1.0
6177.0,0.0,0.47151846658856755,1.1157021052516478,0.6027679154954642,0.0,0.0
6178.0,0.0,0.5488596382031966,1.3069723069454082,-0.08355900033885029,1.0,1.0
6197.0,1.0,0.5580273201850265,0.7353977587516283,1.3042091651400853,1.0,1.0
6197.0,1.0,0.4878122239073318,0.8412500148093929,1.3042091651400853,1.0,0.0
6202.0,0.0,0.3612056885894292,0.9230325769679312,0.6027679154954642,1.0,0.0
6210.0,0.0,0.44174356697652933,1.0561955483797614,-0.4031241456725556,0.0,1.0
6227.0,1.0,0.4475317467924169,0.9169674409189851,0.6143137954262338,0.0,0.0
6232.0,0.0,0.4124730743268196,1.0035760637491917,1.3042091651400853,0.0,1.0
6234.0,1.0,0.5509740404234809,0.7448119339176709,-1.6459922460046645,1.0,1.0
6234.0,1.0,0.5055599330916191,0.8117178868917149,-0.95966533017035,0.0,0.0
6234.0,0.0,0.4336833156401711,1.0411629671131386,0.5686110014315365,1.0,0.0
6235.0,0.0,0.48369912245129343,1.142023934209041,-0.7734543700527021,1.0,1.0
6243.0,0.0,0.46568738195176645,1.1035261745597167,-0.8294806488048506,0.0,1.0
6280.0,0.0,0.48526874875624915,1.1455064327045028,0.6027679154954642,1.0,1.0
6280.0,0.0,0.5401532718327036,1.2822271493888768,-0.08712745421838787,0.0,0.0
6280.0,0.0,0.5362637297444964,1.2714725960272386,-0.2549812975696407,1.0,0.0
6280.0,0.0,0.4309655653401683,1.0361902962273861,-1.6459922460046645,0.0,0.0
6280.0,1.0,0.4708339640098298,0.8715854673935083,0.6027679154954642,0.0,0.0
6282.0,0.0,0.46422477172391846,1.1005136637446828,-2.3883454405911277,0.0,1.0
6282.0,1.0,0.403800448045863,1.0162743567328494,-0.7734543700527021,0.0,0.0
6282.0,0.0,0.4651872070299808,1.102494119744828,-2.3883454405911277,0.0,0.0
6282.0,1.0,0.5016405830512314,0.8180598907890501,-2.3883454405911277,0.0,0.0
6291.0,0.0,0.5740985731236725,1.3844235360708697,-0.08712745421838787,0.0,1.0
6291.0,1.0,0.44069494137747955,0.9311929910144793,0.6178822493057712,1.0,0.0
6293.0,1.0,0.44002760755138753,0.9326052128179741,1.3042091651400853,0.0,1.0
6293.0,1.0,0.4993524370568332,0.8218084265393097,-0.1395852790909986,1.0,0.0
6294.0,0.0,0.5410312154389475,1.284679872025853,-0.7734543700527021,1.0,1.0
6294.0,1.0,0.3565316178961589,1.151011635399383,0.6027679154954642,1.0,0.0
6296.0,1.0,0.4463064062679186,0.9194849879432352,0.6027679154954642,1.0,1.0
6297.0,1.0,0.5799274414315281,0.7076265257827057,-2.719456465855602,0.0,1.0
6297.0,1.0,0.6721611054519524,0.6105263117096265,-0.7734543700527021,1.0,0.0
6335.0,1.0,0.6562307714260599,0.625347146849672,-0.08355900033885029,1.0,0.0
6338.0,1.0,0.5000655846532281,0.8206364388599535,0.6027679154954642,0.0,1.0
6338.0,1.0,0.37840194918658515,1.0844871213490936,1.410340501005082,0.0,0.0
6338.0,0.0,0.41697090261703934,1.0113182379068453,1.3042091651400853,0.0,0.0
6365.0,1.0,0.5230387813883995,0.7845919943009171,-0.1395852790909986,1.0,1.0
6365.0,0.0,0.6793634125615836,1.8389291257255604,-1.6984500708772756,1.0,0.0
6368.0,0.0,0.4066896002851545,0.9937934000434493,0.6027679154954642,0.0,1.0
6368.0,1.0,0.6845562892228174,0.5995519442952707,-0.08712745421838787,0.0,0.0
6369.0,1.0,0.5419483570093953,0.7572161355941366,0.6027679154954642,1.0,1.0
6371.0,1.0,0.5583999760468471,0.7349069809985406,-0.08355900033885029,1.0,1.0
6371.0,0.0,0.4749455453036453,1.1229843955037828,-1.8469185899036398,0.0,0.0
6375.0,0.0,0.5583377425369288,1.3350200282011984,1.3042091651400853,0.0,1.0
6375.0,0.0,0.434702405733541,1.0430399233856051,0.6143137954262338,1.0,0.0
6384.0,0.0,0.6704863834126109,1.7893887527934105,0.6143137954262338,0.0,0.0
6389.0,1.0,0.5639355722445087,0.7276931280517244,-0.1395852790909986,0.0,1.0
6389.0,0.0,0.37793909640060785,0.9478621080380182,-0.825912194925313,1.0,0.0
6394.0,0.0,0.4686910673036722,1.1097648150228991,-2.3883454405911277,1.0,1.0
6445.0,1.0,0.6734671025169846,0.6093423703289149,-0.08355900033885029,1.0,0.0
6448.0,0.0,0.547310567678316,1.3024999421562835,-0.9560968762908125,0.0,1.0
6448.0,1.0,0.514425061433212,0.7977294874455189,0.6027679154954642,0.0,0.0
6448.0,0.0,0.46990648473917473,1.1123093236174297,0.6027679154954642,0.0,0.0
6448.0,0.0,0.5062519902859677,1.1941880226621133,-0.1395852790909986,1.0,0.0
6482.0,1.0,0.4721193741109943,0.8692124557671046,-0.08355900033885029,1.0,1.0
6482.0,1.0,0.4114566169358012,0.9973640566103117,0.6027679154954642,1.0,0.0
6486.0,1.0,0.4222855859423983,0.9717879422060653,-0.08712745421838787,0.0,1.0
6602.0,0.0,0.3950184488909219,0.9746213885908139,0.5686110014315365,1.0,1.0
6606.0,0.0,0.5534768035681671,1.320486738708026,-0.08712745421838787,1.0,1.0
6606.0,1.0,0.36813727835010435,1.1147255785271915,-0.08712745421838787,1.0,0.0
6658.0,1.0,0.4825034454996619,0.8505059278100706,-1.702018524756813,0.0,1.0
6658.0,0.0,0.44789335024294913,1.0679602567243383,-1.6984500708772756,1.0,0.0
6674.0,0.0,0.21221615119380596,0.7484641381100605,1.3042091651400853,1.0,0.0
6676.0,0.0,0.46169045468425857,1.095332535981528,-0.2549812975696407,1.0,1.0
6676.0,0.0,0.2821874264753436,0.821423281175641,-0.825912194925313,1.0,0.0
6676.0,1.0,0.41508507906924846,0.9886456085254358,-1.6984500708772756,1.0,0.0
6749.0,0.0,0.5444020710883539,1.2941848985623914,0.2867712240412963,0.0,1.0
6749.0,0.0,0.4209117158148701,1.0182004635846766,1.3042091651400853,1.0,0.0
6749.0,0.0,0.4606028851044497,1.0931240511509424,-0.1395852790909986,1.0,0.0
6773.0,1.0,0.4888983196155573,0.8393811639789225,-0.9560968762908125,1.0,1.0
6825.0,0.0,0.48919319199321004,1.1543071669591305,-0.9445509963600428,0.0,1.0
6825.0,1.0,0.448304249235286,0.9153873542047735,-0.1395852790909986,0.0,0.0
6847.0,1.0,0.45386722866471124,0.9041675949893333,1.3042091651400853,0.0,1.0
6847.0,0.0,0.6733195529721628,1.80490740960542,-1.157023220189788,1.0,0.0
6858.0,0.0,0.537593269750535,1.275128411508315,-0.8294806488048506,0.0,1.0
6858.0,0.0,0.4142431081248565,1.0066086589715038,-0.1395852790909986,1.0,0.0
6858.0,0.0,0.34752171199141124,0.9036744520853586,-0.08355900033885029,1.0,0.0
6862.0,1.0,0.2606355465766353,1.5745052659790713,0.6027679154954642,0.0,0.0
6967.0,1.0,0.5611283263815432,0.7313336741214707,0.6027679154954642,0.0,1.0
6967.0,0.0,0.4774526447250032,1.1283722967145349,-1.1458051310733963,1.0,0.0
7000.0,1.0,0.6892608122663162,0.5995519442952707,-0.269769960456498,0.0,0.0
7066.0,1.0,0.47134357840786006,0.8706431134002747,-0.2592634422250859,0.0,1.0
7066.0,1.0,0.4261374425363415,0.9630039504243957,1.3042091651400853,0.0,0.0
7066.0,0.0,0.3573906639291919,0.9175527436607054,-0.269769960456498,1.0,0.0
7066.0,0.0,0.2953175239991863,0.8367285685320113,0.6027679154954642,0.0,0.0
7077.0,1.0,0.334088239912178,1.2283342888517133,1.3042091651400853,0.0,0.0
7077.0,1.0,0.4390207835944507,0.9347439937270272,1.3042091651400853,0.0,0.0
7085.0,0.0,0.44900500237925023,1.0701149047810332,1.3042091651400853,1.0,1.0
7085.0,1.0,0.38912292651694874,1.054607715509077,0.6178822493057712,1.0,0.0
7094.0,0.0,0.5656524608988834,1.3575027054003597,0.6027679154954642,1.0,1.0
7094.0,0.0,0.4575131139943609,1.0868980884592758,-2.5332455057379546,0.0,0.0
7116.0,1.0,0.51759945744652,0.792837076396369,0.6027679154954642,0.0,1.0
7116.0,0.0,0.37494429246532124,0.9433206549530484,0.6027679154954642,1.0,0.0
7116.0,0.0,0.3111899144044728,0.8560094745186219,0.6027679154954642,1.0,0.0
7124.0,1.0,0.4532487526350221,0.9054013677930566,-0.08355900033885029,1.0,1.0
7124.0,0.0,0.3830749023757839,0.9557529134159343,-0.269769960456498,1.0,0.0
7126.0,0.0,0.5326194053599989,1.2615584946737335,0.5686110014315365,1.0,1.0
7126.0,1.0,0.40952343713775696,1.0020721730956839,0.6027679154954642,1.0,0.0
7126.0,1.0,0.3432319403734115,1.1956114577792227,1.3042091651400853,0.0,0.0
7130.0,0.0,0.5607846090358518,1.3424574173492108,-0.08712745421838787,0.0,1.0
7130.0,1.0,0.6736495871238249,0.6091773058725477,1.3042091651400853,0.0,0.0
7138.0,1.0,0.5649738564307774,0.726355805521288,0.5686110014315365,1.0,1.0
7138.0,1.0,0.4922412706349769,0.8336806868243245,-1.515807564639165,1.0,0.0
7156.0,1.0,0.6920103198760764,0.5995519442952707,-1.515807564639165,1.0,1.0
7163.0,1.0,0.5257456965089907,0.7805523531836043,1.3042091651400853,1.0,1.0
7163.0,0.0,0.4785482675862132,1.130743121102276,1.3042091651400853,0.0,0.0
7179.0,1.0,0.45833243836427956,0.8953589277922432,-0.8294806488048506,1.0,1.0
7179.0,0.0,0.4592931298260291,1.0904761746860052,0.6027679154954642,1.0,0.0
7183.0,1.0,0.5372562213826838,0.7638292945777554,0.6027679154954642,0.0,1.0
7198.0,0.0,0.46055011412105973,1.0930171177125332,0.6027679154954642,1.0,1.0
7198.0,1.0,0.5923179862882533,0.6928238717818321,-0.4031241456725556,0.0,0.0
7207.0,0.0,0.2696407077361537,0.8073121895747003,0.4316712891881235,1.0,0.0
7207.0,0.0,0.23310098076126914,0.7688469337189318,0.6178822493057712,1.0,0.0
7217.0,1.0,0.5437207658137413,0.7547477793533899,-0.7734543700527021,0.0,1.0
7220.0,0.0,0.4530088207753382,1.0779478386644705,-1.6984500708772756,1.0,1.0
7244.0,1.0,0.4380351561379141,0.9368472709004236,0.6178822493057712,0.0,1.0
7252.0,0.0,0.4220101774926039,1.0201355395080667,-0.825912194925313,1.0,0.0
7256.0,1.0,0.40080099965092614,1.0238797830934938,-1.1458051310733963,1.0,1.0
7256.0,1.0,0.6685476964294701,0.6138261230693491,-1.702018524756813,0.0,0.0
7295.0,1.0,0.5146813625280549,0.7973322340069711,-0.41467002560332517,1.0,1.0
7295.0,0.0,0.39826404756252,0.9798782290227477,0.6027679154954642,1.0,0.0
7302.0,1.0,0.5323589880211216,0.770855850695178,1.3042091651400853,0.0,1.0
7302.0,0.0,0.4850477914027476,1.1450149151120665,1.3042091651400853,0.0,0.0
7323.0,1.0,0.48376449248857806,0.8482888822104588,-2.6634301871034536,0.0,1.0
7324.0,1.0,0.3721765618353826,1.102627308292878,0.6027679154954642,0.0,0.0
7324.0,1.0,0.6764705414670217,0.6066369715025524,-0.269769960456498,0.0,0.0
7325.0,1.0,0.4980190395302649,0.8240087386484493,0.6027679154954642,1.0,0.0
7391.0,1.0,0.49875480924851767,0.8227931500140525,1.3042091651400853,0.0,1.0
7391.0,0.0,0.43074662752917287,1.035791772044304,-0.08355900033885029,0.0,0.0
7433.0,0.0,0.550787362516351,1.312580969931453,-0.8294806488048506,0.0,1.0
7433.0,0.0,0.3819384115354577,0.9539954762090521,-0.7734543700527021,0.0,0.0
7441.0,1.0,0.42413844755882385,0.9675426572341834,-2.715888011976064,0.0,0.0
7464.0,1.0,0.5045912730109445,0.813276135628578,0.5867482020039051,1.0,1.0
7464.0,0.0,0.38862866190086337,0.9644350702586313,1.3042091651400853,1.0,0.0
7480.0,1.0,0.27442469162015926,1.4953903679857494,0.2867712240412963,0.0,0.0
7485.0,0.0,0.4610441540506826,1.0940190441300122,-0.7734543700527021,1.0,1.0
7496.0,0.0,0.3708717829302173,0.9372142965705715,0.6178822493057712,0.0,0.0
7496.0,0.0,0.5155388556451652,1.217079979033142,-0.7734543700527021,0.0,0.0
7622.0,1.0,0.5650799507767099,0.7262194314666163,-0.08355900033885029,1.0,1.0
7622.0,0.0,0.4210011765643724,1.0183577851075,0.6027679154954642,0.0,0.0
7648.0,0.0,0.6068676941644692,1.4998206727391885,-0.08355900033885029,0.0,1.0
7648.0,0.0,0.47432990249082724,1.121669203189678,0.6027679154954642,1.0,0.0
7648.0,1.0,0.48073270199430534,0.8536387037616321,0.6143137954262338,0.0,0.0
7648.0,1.0,0.3761243317031644,1.09105422328835,0.6027679154954642,1.0,0.0
7665.0,1.0,0.62455253864197,0.6570656833427667,0.6027679154954642,0.0,1.0
7681.0,0.0,0.5753521547910799,1.3885104235573515,-0.08712745421838787,0.0,1.0
